ID,Age,KidsAtHomeWhoDrive,Income,VehicleYear,Collision,Deductable,Roadside,Extra,Rank
552,45,0,73154,2018,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,6
552,45,0,73154,2018,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,1
553,62,0,77186,2015,1mill_Collision,300_Deductable,no_Roadside,no_Extra,6
553,62,0,77186,2015,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,5
553,62,0,77186,2015,2mill_Collision,500_Deductable,no_Roadside,no_Extra,9
553,62,0,77186,2015,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,7
553,62,0,77186,2015,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,2
553,62,0,77186,2015,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,1
553,62,0,77186,2015,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,8
553,62,0,77186,2015,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,3
553,62,0,77186,2015,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,4
554,30,0,65694,2013,1mill_Collision,300_Deductable,no_Roadside,no_Extra,8
554,30,0,65694,2013,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,7
554,30,0,65694,2013,2mill_Collision,500_Deductable,no_Roadside,no_Extra,9
554,30,0,65694,2013,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,5
554,30,0,65694,2013,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,3
554,30,0,65694,2013,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,1
554,30,0,65694,2013,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,4
554,30,0,65694,2013,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,6
554,30,0,65694,2013,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,2
555,58,0,73599,2020,1mill_Collision,300_Deductable,no_Roadside,no_Extra,7
555,58,0,73599,2020,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,4
555,58,0,73599,2020,2mill_Collision,500_Deductable,no_Roadside,no_Extra,8
555,58,0,73599,2020,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,9
555,58,0,73599,2020,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,1
555,58,0,73599,2020,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,2
555,58,0,73599,2020,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,6
555,58,0,73599,2020,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,3
555,58,0,73599,2020,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,5
556,61,1,47331,2013,1mill_Collision,300_Deductable,no_Roadside,no_Extra,6
556,61,1,47331,2013,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,5
556,61,1,47331,2013,2mill_Collision,500_Deductable,no_Roadside,no_Extra,7
556,61,1,47331,2013,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,9
556,61,1,47331,2013,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,1
556,61,1,47331,2013,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,2
556,61,1,47331,2013,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,8
556,61,1,47331,2013,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,4
556,61,1,47331,2013,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,3
557,52,0,95557,2012,1mill_Collision,300_Deductable,no_Roadside,no_Extra,3
557,52,0,95557,2012,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,6
557,52,0,95557,2012,2mill_Collision,500_Deductable,no_Roadside,no_Extra,9
557,52,0,95557,2012,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,7
557,52,0,95557,2012,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,2
557,52,0,95557,2012,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,1
557,52,0,95557,2012,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,8
557,52,0,95557,2012,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,5
557,52,0,95557,2012,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,4
558,30,0,48839,2005,1mill_Collision,300_Deductable,no_Roadside,no_Extra,8
558,30,0,48839,2005,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,5
558,30,0,48839,2005,2mill_Collision,500_Deductable,no_Roadside,no_Extra,9
558,30,0,48839,2005,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,6
558,30,0,48839,2005,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,2
558,30,0,48839,2005,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,1
558,30,0,48839,2005,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,4
558,30,0,48839,2005,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,7
558,30,0,48839,2005,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,3
559,57,0,136416,2009,1mill_Collision,300_Deductable,no_Roadside,no_Extra,5
559,57,0,136416,2009,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,7
559,57,0,136416,2009,2mill_Collision,500_Deductable,no_Roadside,no_Extra,8
559,57,0,136416,2009,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,9
559,57,0,136416,2009,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,2
559,57,0,136416,2009,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,3
559,57,0,136416,2009,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,6
559,57,0,136416,2009,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,4
559,57,0,136416,2009,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,1
560,42,0,46784,2014,1mill_Collision,300_Deductable,no_Roadside,no_Extra,2
560,42,0,46784,2014,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,4
560,42,0,46784,2014,2mill_Collision,500_Deductable,no_Roadside,no_Extra,9
560,42,0,46784,2014,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,8
560,42,0,46784,2014,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,1
560,42,0,46784,2014,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,7
560,42,0,46784,2014,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,6
560,42,0,46784,2014,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,5
560,42,0,46784,2014,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,3
561,25,0,53185,2022,1mill_Collision,300_Deductable,no_Roadside,no_Extra,9
561,25,0,53185,2022,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,8
561,25,0,53185,2022,2mill_Collision,500_Deductable,no_Roadside,no_Extra,7
561,25,0,53185,2022,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,3
561,25,0,53185,2022,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,1
561,25,0,53185,2022,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,2
561,25,0,53185,2022,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,4
561,25,0,53185,2022,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,6
561,25,0,53185,2022,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,5
562,53,0,75477,2017,1mill_Collision,300_Deductable,no_Roadside,no_Extra,5
562,53,0,75477,2017,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,4
562,53,0,75477,2017,2mill_Collision,500_Deductable,no_Roadside,no_Extra,7
562,53,0,75477,2017,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,9
562,53,0,75477,2017,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,1
562,53,0,75477,2017,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,3
562,53,0,75477,2017,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,6
562,53,0,75477,2017,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,8
562,53,0,75477,2017,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,2
563,48,0,44476,2007,1mill_Collision,300_Deductable,no_Roadside,no_Extra,5
563,48,0,44476,2007,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,7
563,48,0,44476,2007,2mill_Collision,500_Deductable,no_Roadside,no_Extra,8
563,48,0,44476,2007,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,4
563,48,0,44476,2007,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,3
563,48,0,44476,2007,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,1
563,48,0,44476,2007,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,9
563,48,0,44476,2007,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,6
563,48,0,44476,2007,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,2
564,49,0,89891,2004,1mill_Collision,300_Deductable,no_Roadside,no_Extra,5
564,49,0,89891,2004,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,6
564,49,0,89891,2004,2mill_Collision,500_Deductable,no_Roadside,no_Extra,9
564,49,0,89891,2004,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,7
564,49,0,89891,2004,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,1
564,49,0,89891,2004,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,2
564,49,0,89891,2004,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,8
564,49,0,89891,2004,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,4
564,49,0,89891,2004,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,3
565,56,0,92839,2016,1mill_Collision,300_Deductable,no_Roadside,no_Extra,4
565,56,0,92839,2016,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,8
565,56,0,92839,2016,2mill_Collision,500_Deductable,no_Roadside,no_Extra,9
565,56,0,92839,2016,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,7
565,56,0,92839,2016,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,1
565,56,0,92839,2016,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,3
565,56,0,92839,2016,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,6
565,56,0,92839,2016,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,5
565,56,0,92839,2016,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,2
566,22,0,34673,1997,1mill_Collision,300_Deductable,no_Roadside,no_Extra,7
566,22,0,34673,1997,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,6
566,22,0,34673,1997,2mill_Collision,500_Deductable,no_Roadside,no_Extra,1
566,22,0,34673,1997,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,8
566,22,0,34673,1997,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,3
566,22,0,34673,1997,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,2
566,22,0,34673,1997,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,4
566,22,0,34673,1997,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,9
566,22,0,34673,1997,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,5
567,24,0,31422,1995,1mill_Collision,300_Deductable,no_Roadside,no_Extra,7
567,24,0,31422,1995,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,8
567,24,0,31422,1995,2mill_Collision,500_Deductable,no_Roadside,no_Extra,9
567,24,0,31422,1995,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,4
567,24,0,31422,1995,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,2
567,24,0,31422,1995,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,1
567,24,0,31422,1995,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,5
567,24,0,31422,1995,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,6
567,24,0,31422,1995,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,3
568,39,0,64015,2015,1mill_Collision,300_Deductable,no_Roadside,no_Extra,3
568,39,0,64015,2015,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,5
568,39,0,64015,2015,2mill_Collision,500_Deductable,no_Roadside,no_Extra,8
568,39,0,64015,2015,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,9
568,39,0,64015,2015,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,4
568,39,0,64015,2015,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,1
568,39,0,64015,2015,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,7
568,39,0,64015,2015,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,6
568,39,0,64015,2015,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,2
569,41,0,134655,2009,1mill_Collision,300_Deductable,no_Roadside,no_Extra,3
569,41,0,134655,2009,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,8
569,41,0,134655,2009,2mill_Collision,500_Deductable,no_Roadside,no_Extra,9
569,41,0,134655,2009,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,7
569,41,0,134655,2009,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,2
569,41,0,134655,2009,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,5
569,41,0,134655,2009,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,6
569,41,0,134655,2009,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,4
569,41,0,134655,2009,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,1
570,48,0,115236,2009,1mill_Collision,300_Deductable,no_Roadside,no_Extra,8
570,48,0,115236,2009,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,4
570,48,0,115236,2009,2mill_Collision,500_Deductable,no_Roadside,no_Extra,9
570,48,0,115236,2009,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,6
570,48,0,115236,2009,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,1
570,48,0,115236,2009,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,3
570,48,0,115236,2009,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,7
570,48,0,115236,2009,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,5
570,48,0,115236,2009,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,2
571,40,0,32043,2012,1mill_Collision,300_Deductable,no_Roadside,no_Extra,4
571,40,0,32043,2012,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,9
571,40,0,32043,2012,2mill_Collision,500_Deductable,no_Roadside,no_Extra,7
571,40,0,32043,2012,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,6
571,40,0,32043,2012,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,2
571,40,0,32043,2012,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,3
571,40,0,32043,2012,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,8
571,40,0,32043,2012,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,5
571,40,0,32043,2012,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,1
572,61,0,66063,2007,1mill_Collision,300_Deductable,no_Roadside,no_Extra,7
572,61,0,66063,2007,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,8
572,61,0,66063,2007,2mill_Collision,500_Deductable,no_Roadside,no_Extra,6
572,61,0,66063,2007,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,5
572,61,0,66063,2007,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,3
572,61,0,66063,2007,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,2
572,61,0,66063,2007,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,9
572,61,0,66063,2007,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,4
572,61,0,66063,2007,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,1
573,55,0,62031,2017,1mill_Collision,300_Deductable,no_Roadside,no_Extra,4
573,55,0,62031,2017,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,3
573,55,0,62031,2017,2mill_Collision,500_Deductable,no_Roadside,no_Extra,9
573,55,0,62031,2017,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,7
573,55,0,62031,2017,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,2
573,55,0,62031,2017,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,8
573,55,0,62031,2017,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,6
573,55,0,62031,2017,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,5
573,55,0,62031,2017,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,1
574,40,0,26703,2002,1mill_Collision,300_Deductable,no_Roadside,no_Extra,4
574,40,0,26703,2002,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,8
574,40,0,26703,2002,2mill_Collision,500_Deductable,no_Roadside,no_Extra,7
574,40,0,26703,2002,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,6
574,40,0,26703,2002,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,1
574,40,0,26703,2002,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,3
574,40,0,26703,2002,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,5
574,40,0,26703,2002,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,9
574,40,0,26703,2002,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,2
575,59,0,132286,2015,1mill_Collision,300_Deductable,no_Roadside,no_Extra,4
575,59,0,132286,2015,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,3
575,59,0,132286,2015,2mill_Collision,500_Deductable,no_Roadside,no_Extra,7
575,59,0,132286,2015,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,8
575,59,0,132286,2015,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,1
575,59,0,132286,2015,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,6
575,59,0,132286,2015,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,9
575,59,0,132286,2015,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,5
575,59,0,132286,2015,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,2
576,34,1,38120,2007,1mill_Collision,300_Deductable,no_Roadside,no_Extra,5
576,34,1,38120,2007,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,3
576,34,1,38120,2007,2mill_Collision,500_Deductable,no_Roadside,no_Extra,8
576,34,1,38120,2007,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,6
576,34,1,38120,2007,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,2
576,34,1,38120,2007,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,1
576,34,1,38120,2007,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,9
576,34,1,38120,2007,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,4
576,34,1,38120,2007,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,7
577,20,0,32188,2003,1mill_Collision,300_Deductable,no_Roadside,no_Extra,5
577,20,0,32188,2003,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,6
577,20,0,32188,2003,2mill_Collision,500_Deductable,no_Roadside,no_Extra,4
577,20,0,32188,2003,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,8
577,20,0,32188,2003,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,2
577,20,0,32188,2003,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,3
577,20,0,32188,2003,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,7
577,20,0,32188,2003,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,9
577,20,0,32188,2003,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,1
578,62,0,64214,2011,1mill_Collision,300_Deductable,no_Roadside,no_Extra,7
578,62,0,64214,2011,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,3
578,62,0,64214,2011,2mill_Collision,500_Deductable,no_Roadside,no_Extra,5
578,62,0,64214,2011,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,8
578,62,0,64214,2011,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,1
578,62,0,64214,2011,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,4
578,62,0,64214,2011,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,9
578,62,0,64214,2011,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,6
578,62,0,64214,2011,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,2
579,52,0,91654,2014,1mill_Collision,300_Deductable,no_Roadside,no_Extra,7
579,52,0,91654,2014,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,3
579,52,0,91654,2014,2mill_Collision,500_Deductable,no_Roadside,no_Extra,9
579,52,0,91654,2014,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,5
579,52,0,91654,2014,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,6
579,52,0,91654,2014,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,4
579,52,0,91654,2014,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,8
579,52,0,91654,2014,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,2
579,52,0,91654,2014,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,1
580,82,0,96794,2006,1mill_Collision,300_Deductable,no_Roadside,no_Extra,2
580,82,0,96794,2006,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,1
580,82,0,96794,2006,2mill_Collision,500_Deductable,no_Roadside,no_Extra,5
580,82,0,96794,2006,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,6
580,82,0,96794,2006,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,9
580,82,0,96794,2006,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,7
580,82,0,96794,2006,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,4
580,82,0,96794,2006,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,3
580,82,0,96794,2006,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,8
581,36,0,91984,2006,1mill_Collision,300_Deductable,no_Roadside,no_Extra,3
581,36,0,91984,2006,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,4
581,36,0,91984,2006,2mill_Collision,500_Deductable,no_Roadside,no_Extra,8
581,36,0,91984,2006,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,6
581,36,0,91984,2006,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,5
581,36,0,91984,2006,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,1
581,36,0,91984,2006,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,9
581,36,0,91984,2006,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,7
581,36,0,91984,2006,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,2
582,54,0,64925,2008,1mill_Collision,300_Deductable,no_Roadside,no_Extra,7
582,54,0,64925,2008,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,3
582,54,0,64925,2008,2mill_Collision,500_Deductable,no_Roadside,no_Extra,8
582,54,0,64925,2008,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,6
582,54,0,64925,2008,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,1
582,54,0,64925,2008,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,4
582,54,0,64925,2008,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,9
582,54,0,64925,2008,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,5
582,54,0,64925,2008,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,2
583,36,2,46420,2011,1mill_Collision,300_Deductable,no_Roadside,no_Extra,2
583,36,2,46420,2011,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,5
583,36,2,46420,2011,2mill_Collision,500_Deductable,no_Roadside,no_Extra,9
583,36,2,46420,2011,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,7
583,36,2,46420,2011,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,1
583,36,2,46420,2011,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,6
583,36,2,46420,2011,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,8
583,36,2,46420,2011,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,3
583,36,2,46420,2011,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,4
584,43,0,88494,2013,1mill_Collision,300_Deductable,no_Roadside,no_Extra,3
584,43,0,88494,2013,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,5
584,43,0,88494,2013,2mill_Collision,500_Deductable,no_Roadside,no_Extra,6
584,43,0,88494,2013,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,7
584,43,0,88494,2013,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,2
584,43,0,88494,2013,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,1
584,43,0,88494,2013,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,9
584,43,0,88494,2013,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,8
584,43,0,88494,2013,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,4
585,44,0,98906,2017,1mill_Collision,300_Deductable,no_Roadside,no_Extra,2
585,44,0,98906,2017,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,6
585,44,0,98906,2017,2mill_Collision,500_Deductable,no_Roadside,no_Extra,7
585,44,0,98906,2017,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,8
585,44,0,98906,2017,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,3
585,44,0,98906,2017,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,1
585,44,0,98906,2017,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,9
585,44,0,98906,2017,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,5
585,44,0,98906,2017,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,4
586,45,0,92442,2018,1mill_Collision,300_Deductable,no_Roadside,no_Extra,3
586,45,0,92442,2018,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,8
586,45,0,92442,2018,2mill_Collision,500_Deductable,no_Roadside,no_Extra,9
586,45,0,92442,2018,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,6
586,45,0,92442,2018,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,2
586,45,0,92442,2018,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,5
586,45,0,92442,2018,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,7
586,45,0,92442,2018,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,4
586,45,0,92442,2018,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,1
587,49,0,46847,2009,1mill_Collision,300_Deductable,no_Roadside,no_Extra,4
587,49,0,46847,2009,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,5
587,49,0,46847,2009,2mill_Collision,500_Deductable,no_Roadside,no_Extra,7
587,49,0,46847,2009,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,6
587,49,0,46847,2009,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,3
587,49,0,46847,2009,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,2
587,49,0,46847,2009,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,9
587,49,0,46847,2009,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,8
587,49,0,46847,2009,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,1
588,52,0,73237,2009,1mill_Collision,300_Deductable,no_Roadside,no_Extra,2
588,52,0,73237,2009,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,6
588,52,0,73237,2009,2mill_Collision,500_Deductable,no_Roadside,no_Extra,7
588,52,0,73237,2009,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,8
